Time,Time Code,Country Name,Country Code,"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%) [SE.TER.GRAD.FE.SC.ZS]",GDP per capita (Current US$) [NY.GDP.PCAP.CD],"Government expenditure per student, primary (% of GDP per capita) [SE.XPD.PRIM.PC.ZS]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Population, total [SP.POP.TOTL]","Population, female [SP.POP.TOTL.FE.IN]","Population, female (% of total) [SP.POP.TOTL.FE.ZS]","Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%) [SE.TER.GRAD.FE.SI.ZS]","Gross graduation ratio, primary, female (%) [SE.PRM.CMPL.FE.ZS]","Gross graduation ratio, primary, male (%) [SE.PRM.CMPL.MA.ZS]","Gross graduation ratio, tertiary, female (%) [SE.TER.CMPL.FE.ZS]","Gross graduation ratio, tertiary, male (%) [SE.TER.CMPL.MA.ZS]","Literacy rate, youth (ages 15-24), gender parity index (GPI) [SE.ADT.1524.LT.FM.ZS]",A woman can get a job in the same way as a man (1=yes; 0=no) [SG.GET.JOBS.EQ],A woman can open a bank account in the same way as a man (1=yes; 0=no) [SG.OPN.BANK.EQ],A woman can choose where to live in the same way as a man (1=yes; 0=no) [SG.LOC.LIVE.EQ],"Age at first marriage, female [SP.DYN.SMAM.FE]","Age at first marriage, male [SP.DYN.SMAM.MA]",Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no) [SG.IHT.ASST.PT.EQ],"Children in employment, male (% of male children ages 7-14) [SL.TLF.0714.MA.ZS]","Children in employment, female (% of female children ages 7-14) [SL.TLF.0714.FE.ZS]","Labor force, total [SL.TLF.TOTL.IN]","Labor force, female [SL.TLF.TOTL.FE.IN]","Labor force, female (% of total labor force) [SL.TLF.TOTL.FE.ZS]","Retirement age with full benefits, female [SG.AGE.RTRE.FL.FE]","Retirement age with full benefits, male [SG.AGE.RTRE.FL.MA]"
2016,YR2016,Chile,CHL,46.95378,13753.5944374598,18.29521,82.293,77.113,18209068,9243812,50.7648824717701,18.47369,95.25386,96.14854,..,..,..,1,1,1,..,..,1,..,..,9000801,3742675,41.5815770174232,..,..
2016,YR2016,China,CHN,..,8147.93770548839,..,78.574,74.061,1378665000,670780903,48.6543796042457,..,92.77922,94.19051,34.8321304321289,28.193639755249,..,1,1,1,25.4,27.1,1,..,..,786996416,345245775,43.8687861826298,..,..
2016,YR2016,Colombia,COL,55.96826,5870.77795724164,17.44523,79.523,73.91,48175048,24556894,50.9743010531095,33.87765,102.74689,100.80611,26.1523990631104,18.0873394012451,1.00720000267029,1,1,1,..,..,1,..,..,25430737,10988232,43.2084685551976,..,..
2016,YR2016,Comoros,COM,..,1273.05895265459,..,65.444,62.015,795592,394321,49.56315823212,..,..,..,..,..,..,0,1,0,..,..,0,..,..,216517,80255,37.0663735411076,..,..
2016,YR2016,"Congo, Dem. Rep.",COD,32.61015,471.318840409572,..,61.147,58.174,78789127,39489785,50.1208567730092,25.09538,..,..,3.90092992782593,6.40095996856689,0.87635999917984,0,0,0,..,..,1,..,..,26995845,13052086,48.3484995561354,..,..
2016,YR2016,"Congo, Rep.",COG,..,2074.97015928544,..,64.86,62.202,4980999,2495203,50.0944188672306,..,..,..,..,..,..,1,1,0,..,..,1,..,..,2013012,985386,48.950825926522,..,..
2016,YR2016,Costa Rica,CRI,45.62842,11666.4559107759,24.86943,82.374,77.185,4899345,2448701,49.980180987791,33.42558,99.73265,97.68202,..,..,..,1,1,1,25.3,28.3,1,1.94,0.63,2273163,864121,38.0140359490278,..,..
2016,YR2016,Cote d'Ivoire,CIV,..,2013.38246179891,15.7917,57.854,55.428,23822714,11781680,49.4556584330441,..,54.38017,65.88942,..,..,..,1,1,1,23,29.2,1,..,..,7616765,2997075,39.3483979090861,..,..
2016,YR2016,Croatia,HRV,68.02853,12361.4838303671,..,81.3,74.9,4174349,2166691,51.9048921366218,37.92262,101.2029,100.16091,53.3128814697266,33.9702606201172,..,1,1,1,..,..,1,..,..,1828470,846587,46.3002947819762,..,..
2016,YR2016,Cuba,CUB,52.20126,8060.79588647979,..,80.587,76.647,11335109,5703179,50.3142801991829,39.88868,98.71965,99.27399,29.3128890991211,21.8378200531006,..,..,..,..,..,..,..,..,..,5107450,1993642,39.033999353885,..,..
2016,YR2016,Curacao,CUW,..,19555.3658492891,..,81.1,74.5,159664,86480,54.1634845239204,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Cyprus,CYP,75.41528,24532.5190588269,31.88086,82.671,78.356,1170187,584158,49.9200556491302,42.2272,..,..,1.15199995040894,0.394239991903305,..,1,1,1,..,..,1,..,..,603101,278554,46.1869570768412,..,..
2016,YR2016,Czech Republic,CZE,58.99806,18575.2320271915,13.8679,82.1,76.1,10566332,5373114,50.8512677622511,35.37918,97.12374,96.54617,48.4628715515137,28.6748104095459,1.00108003616333,1,1,1,32,34.4,1,..,..,5388300,2390677,44.3679268043724,..,..
2016,YR2016,Denmark,DNK,53.70448,54663.9983719195,..,82.8,79,5728010,2879322,50.2673975626761,33.65038,103.03926,105.67818,..,..,..,1,1,1,31.8,33.6,1,..,..,2933273,1387756,47.3108367342556,..,..
2016,YR2016,Djibouti,DJI,..,2802.19705115707,37.32327,67.109,63.245,929112,438938,47.2427046324629,..,49.15572,47.31845,..,..,..,1,1,1,..,..,0,..,..,391157,154457,39.4872135740892,..,..
2016,YR2016,Dominica,DMA,..,8080.96862341186,..,..,..,71307,..,..,..,116.70236,113.55236,..,..,..,1,1,1,..,..,1,..,..,..,..,..,..,..
2016,YR2016,Dominican Republic,DOM,55.77889,7280.88010923336,15.80752,76.765,70.403,10397743,5194800,49.9608472535084,31.91264,95.07462,98.68404,31.243049621582,14.7852697372437,1.00055003166199,1,1,1,..,..,1,..,..,4763946,1885050,39.5690883146031,..,..
2016,YR2016,Ecuador,ECU,47.86036,6060.09332904416,9.51098,79.233,73.606,16491115,8237882,49.9534537262366,29.22662,100.60042,99.40005,46.8849487304688,29.8223705291748,1.00159001350403,1,1,1,..,..,1,..,..,8042980,3299818,41.0273057995917,..,..
2016,YR2016,"Egypt, Arab Rep.",EGY,64.15861,3519.87320254259,..,73.766,69.302,94447072,46717301,49.4640019064223,36.89891,98.32726,96.78576,18.6382007598877,16.8822498321533,..,0,1,1,..,..,0,..,..,29893554,7126050,23.8380822835585,..,..
2016,YR2016,El Salvador,SLV,51.14155,3805.99366628473,16.15496,77.188,67.787,6356143,3370450,53.0266575437251,23.90077,87.29565,88.09289,13.5523099899292,10.0833196640015,1.00565004348755,1,1,1,..,..,1,..,..,2729501,1151918,42.2025124738917,..,..
2016,YR2016,Equatorial Guinea,GNQ,..,9250.33195308226,..,58.932,56.692,1215179,542110,44.6115434655413,..,..,..,..,..,..,0,0,0,..,..,1,..,..,471728,173927,36.8701879048943,..,..
2016,YR2016,Eritrea,ERI,28.57143,..,..,67.303,62.994,..,..,..,27.80749,58.00422,61.29103,..,..,..,1,1,1,..,..,1,..,..,1551735,712231,45.8990098180424,..,..
2016,YR2016,Estonia,EST,60.98592,18437.2528207173,20.29085,82.2,73.3,1315790,698980,53.1224672561559,38.32505,..,..,..,..,..,1,1,1,..,..,1,..,..,695233,336426,48.3903957378318,..,..
2016,YR2016,Eswatini,SWZ,..,3425.55950940688,..,61.214,53.152,1113984,574392,51.5619473713503,..,102.71389,103.37137,..,..,..,0,0,1,..,..,0,..,..,353016,171313,48.5283953135269,..,..
2016,YR2016,Ethiopia,ETH,..,717.124592933285,..,67.378,63.622,103603501,51797624,49.9960170249525,..,..,..,..,..,..,1,1,1,21.3,25.8,1,..,..,48237030,22316626,46.2645108954677,..,..
2016,YR2016,Faroe Islands,FRO,..,56854.102653706,..,84.3,79.9,48173,..,..,..,..,..,..,..,..,..,..,..,30.8,34,..,..,..,..,..,..,..,..
2016,YR2016,Fiji,FJI,..,5651.31805482702,..,68.925,65.555,872399,429490,49.2308626946628,..,..,..,..,..,..,1,1,1,..,..,1,..,..,356403,117025,32.8350210295648,..,..
2016,YR2016,Finland,FIN,54.33483,43784.2839622098,21.50883,84.4,78.6,5495303,2789446,50.7605524769022,27.05804,..,..,64.5000076293945,41.7304191589355,..,1,1,1,30.5,32.2999999999999,1,..,..,2688740,1291800,48.0448090927349,..,..
2016,YR2016,France,FRA,49.0219,37037.3741861219,17.3647,85.8,79.5,66724104,34399175,51.5543458477423,31.80564,..,..,54.3181915283203,39.5366516113281,..,1,1,1,..,..,1,..,..,30220666,14456398,47.8361330620576,..,..
2016,YR2016,French Polynesia,PYF,..,..,..,79.339,74.924,274575,135302,49.2767029893363,..,..,..,..,..,..,..,..,..,..,..,..,..,..,116833,50593,43.3036898821395,..,..
2016,YR2016,Gabon,GAB,..,6984.45101873395,..,67.346,63.552,2007873,985069,49.0603033445192,..,..,..,..,..,..,0,0,0,..,..,1,..,..,659783,265629,40.2600551999673,..,..
2016,YR2016,"Gambia, The",GMB,..,690.778886042938,..,62.548,59.836,2149139,1083109,50.397322828637,..,69.19029,61.85083,..,..,..,1,1,1,..,..,0,..,..,706595,309560,43.8101033831261,..,..
2016,YR2016,Georgia,GEO,72.35966,4062.16988757379,..,77.621,68.764,3727505,1947584,52.2489968140613,44.43092,115.11898,116.41842,38.3779296875,21.7933292388916,..,1,1,1,..,..,1,..,..,2060003,923302,44.8204201644367,..,..
2016,YR2016,Germany,DEU,46.95371,42107.5172703074,17.44257,83.5,78.6,82348669,41808130,50.7696483565604,27.13951,..,..,46.4361801147461,40.0008811950684,..,1,1,1,31.5,33.7999999999999,1,..,..,43058646,19963125,46.3626399213761,..,..
2016,YR2016,Ghana,GHA,23.84064,1931.38947036943,..,64.13,62.13,28481946,14053716,49.3425396796083,20.50683,99.5329,99.5704,7.27162981033325,10.2419996261597,..,1,1,1,..,..,1,..,..,12007122,5566961,46.3638247366854,..,..
2016,YR2016,Gibraltar,GIB,..,..,..,..,..,33737,..,..,..,95.671,94.51477,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Greece,GRC,52.5941,18116.4596531285,20.26908,84,78.9,10775971,5486068,50.9102009828752,39.82126,95.45516,96.87575,..,..,..,1,1,1,..,..,1,..,..,4822179,2132232,44.2171889513019,..,..
2016,YR2016,Greenland,GRL,..,48181.874188064,..,73,68.8,56186,..,..,..,..,..,..,..,..,..,..,..,32.4,34.5,..,..,..,..,..,..,..,..
2016,YR2016,Grenada,GRD,..,9628.34748662013,..,74.973,70.09,110261,54664,49.5769206352085,..,120.60027,109.53003,65.2265472412109,68.0785064697266,..,1,1,1,..,..,1,..,..,..,..,..,..,..
2016,YR2016,Guam,GUM,..,35562.8379083283,..,82.894,76.178,162951,80539,49.4255836217689,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78691,32114,40.810257843972,..,..
2016,YR2016,Guatemala,GTM,..,4173.30166619474,11.08353,76.498,70.515,15827690,8039125,50.7915267122589,..,77.46016,78.3709,..,..,..,1,1,1,..,..,1,..,..,6307693,2143242,33.9782230999511,..,..
2016,YR2016,Guinea,GIN,..,732.291075213299,6.81269,60.585,59.546,11738441,6106631,52.0225014682538,..,29.78995,42.08876,..,..,..,0,1,0,..,..,1,..,..,4029342,2193441,54.436704553746,..,..
2016,YR2016,Guinea-Bissau,GNB,..,661.456725387231,..,59.329,55.198,1782437,913704,51.2614772833104,..,..,..,..,..,..,0,0,0,..,..,1,..,..,737382,352253,47.7707619659824,..,..
2016,YR2016,Guyana,GUY,..,5811.3753219117,..,72.717,66.394,771366,385102,49.9247436032063,..,..,..,..,..,..,1,1,1,..,..,1,..,..,301108,114501,38.0265552559215,..,..
2016,YR2016,Haiti,HTI,..,1265.98763288491,..,65.052,60.752,10839970,5489352,50.6399183909632,..,..,..,..,..,0.991379976272583,1,1,0,24.9,28.7,1,..,..,4826157,2319609,48.0632727033124,..,..
2016,YR2016,Honduras,HND,54.65686,2342.58465119568,..,77.019,72.366,9270795,4641498,50.0657980319701,37.79786,80.71353,78.78306,13.3264598846436,7.65718984603882,1.0236599445343,1,1,1,..,..,1,..,..,4109457,1513584,36.8317274034015,..,..
2016,YR2016,"Hong Kong SAR, China",HKG,..,43731.1068245299,15.024,87.3,81.3,7336600,3941508,53.7239038199687,..,102.5395,103.81806,..,..,..,1,1,1,29.9,32.1,1,..,..,3951392,1927661,48.7843524509844,..,..
2016,YR2016,Hungary,HUN,52.35274,13090.5067287853,19.06479,79.7,72.6,9814023,5148625,52.4619167289554,31.53762,98.06432,98.80253,39.0088081359863,25.4100894927979,..,1,1,1,32.9,34.9,1,..,..,4685874,2140036,45.6699433232733,..,..
2016,YR2016,Iceland,ISL,..,61466.8039542895,22.10298,84.1,80.4,335439,167175,49.8376022323296,..,..,..,..,..,..,1,1,1,27.7,29.5,1,..,..,208267,98096,47.1010769829114,..,..
2016,YR2016,India,IND,51.33778,1732.56426178428,..,70.142,67.745,1324509589,635908885,48.0108932518621,42.71698,..,..,29.3956508636475,27.5800304412842,..,1,1,1,21.4,26,1,..,..,481184542,98595037,20.4900674053657,..,..
2016,YR2016,Indonesia,IDN,72.50164,3562.84575641971,..,73.264,68.914,261554226,129834450,49.6395916710671,36.24414,99.67763,106.73755,24.274040222168,17.6911106109619,0.999700009822845,1,1,1,..,..,0,..,..,125957742,48297331,38.3440749517406,..,..
2016,YR2016,"Iran, Islamic Rep.",IRN,67.2329,5253.42490964182,9.52057,77.187,75.007,79564016,39289469,49.3809529992029,30.09256,94.01773,96.25856,33.8621788024902,41.1276397705078,0.996510028839111,0,1,0,23.1,27.5,0,..,..,26558441,4996544,18.813393451822,..,..
2016,YR2016,Iraq,IRQ,..,4777.19761871776,..,72.152,68.101,36610632,18097667,49.4328177672541,..,..,..,..,..,0.94539999961853,1,1,0,..,..,0,..,..,9814443,1623812,16.5451264019772,..,..
2016,YR2016,Ireland,IRL,50.87282,63197.0823976808,11.84396,83.6,79.8,4755335,2401335,50.4977011322908,29.00194,..,..,..,..,..,1,1,1,32.4,33.4,1,..,..,2321777,1056448,45.501699775646,..,..
2016,YR2016,Isle of Man,IMN,..,82206.0089984701,..,..,..,83287,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Israel,ISR,..,37321.6240397313,21.53058,84.2,80.7,8546000,4304840,50.3725744186941,..,..,..,..,..,..,1,1,1,26.2,29.2,1,..,..,3956081,1866551,47.1818195835727,..,..
2016,YR2016,Italy,ITA,57.94692,30939.7142462298,19.52238,85.6,81,60627498,31188515,51.442853170565,39.52253,..,..,45.3614692687988,29.8550090789795,..,1,1,1,31.9,35.1,1,..,..,25812533,10925131,42.3249086015696,..,..
2016,YR2016,Jamaica,JAM,..,4843.33847410864,21.77293,75.774,72.635,2906238,1462323,50.3166976459634,..,85.1431,86.02727,..,..,..,1,1,1,..,..,1,..,..,1445339,661435,45.7633122748366,..,..
2016,YR2016,Japan,JPN,26.09057,38761.8181501925,21.78104,87.14,80.98,126994511,64951468,51.1450986925687,..,..,..,..,..,..,1,1,1,..,..,1,..,..,66854063,28821697,43.1113618330123,..,..
2016,YR2016,Jordan,JOR,..,4176.58891025118,14.87272,75.934,72.533,9551467,4716161,49.3763008559719,..,67.34194,66.06762,..,..,..,0,1,0,..,..,0,2.01,0.4,2426282,430590,17.7469065838184,..,..
2016,YR2016,Kazakhstan,KAZ,70.3287,7714.84184376024,..,76.6,68.1,17794055,9174836,51.5612446302492,35.05535,105.4141,104.9861,59.7888298034668,43.5782012939453,..,1,1,1,..,..,1,..,..,9071275,4383871,48.3269551413666,..,..
2016,YR2016,Kenya,KEN,37.98633,1410.52756809011,..,67.721,63.031,49051686,24684358,50.3231591283053,30.72713,105.91333,105.60646,..,..,..,1,1,1,..,..,1,..,..,21750139,10571401,48.6038319111432,..,..
2016,YR2016,Kiribati,KIR,..,1584.80744578963,..,71.638,63.468,112524,57248,50.8766629046735,..,..,..,..,..,..,1,1,1,..,..,1,..,..,..,..,..,..,..
2016,YR2016,"Korea, Dem. People's Rep.",PRK,..,..,..,75.119,68.06,25307744,12931860,51.098432036302,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16191402,7644471,47.2131505350803,..,..
2016,YR2016,"Korea, Rep.",KOR,46.08316,29288.8704389833,27.84732,85.4,79.3,51217803,25556626,49.8979354985146,26.36121,101.14329,101.34052,54.6596908569336,47.3245010375977,..,1,1,1,..,..,1,..,..,27823200,11667976,41.936139624486,..,..
2016,YR2016,Kosovo,XKX,..,3780.00368867233,..,73.9,69.5,1777557,..,..,..,..,..,..,..,..,1,1,1,..,..,1,..,..,..,..,..,..,..
2016,YR2016,Kuwait,KWT,..,27653.0667677649,..,76.269,74.495,3956875,1610206,40.6938882376995,..,..,..,..,..,..,0,1,0,..,..,0,..,..,2265873,602855,26.605860081302,..,..
2016,YR2016,Kyrgyz Republic,KGZ,58.80282,1120.66651300848,..,75.1,67,6079500,3071223,50.5176952113378,29.1343,101.64078,103.38309,40.188419342041,29.3881893157959,..,1,1,1,..,..,1,..,..,2548381,1026913,40.2966824819366,..,..
2016,YR2016,Lao PDR,LAO,42.5,2308.80048220079,..,68.712,65.15,6845846,3409177,49.7992067600683,22.42691,95.87555,98.3783,12.3551197052002,14.0970897674561,..,1,1,1,..,..,1,..,..,3577629,1756423,49.0946098659196,..,..
2016,YR2016,Latvia,LVA,65.19115,14315.7928949778,24.50426,79.6,69.8,1959537,1060500,54.1199383061544,31.87288,98.94912,98.32201,54.8953514099121,29.0375995635986,..,1,1,1,30.4,33.1,1,..,..,1006975,504399,50.090518632538,..,..
2016,YR2016,Lebanon,LBN,..,7629.89111711952,..,80.758,76.996,6711121,3335564,49.7020455354788,..,..,..,..,..,..,1,1,1,..,..,0,..,..,2295445,557468,24.285835644069,..,..
2016,YR2016,Lesotho,LSO,..,1043.56979064916,..,55.299,48.969,2075001,1053876,50.7891651297492,..,..,..,..,..,..,1,1,1,..,..,1,..,..,938315,425068,45.3012048192771,..,..
2016,YR2016,Liberia,LBR,..,714.623392230031,14.49935,64.198,61.409,4586788,2284705,49.8105646042503,..,..,..,..,..,..,1,1,1,..,..,1,..,..,2049004,969753,47.3280188813687,..,..
2016,YR2016,Libya,LBY,..,4035.1943155047,..,75.449,69.442,6492164,3209345,49.4341328617902,..,..,..,..,..,..,1,1,1,..,..,0,..,..,2296533,783854,34.1320590646858,..,..
2016,YR2016,Liechtenstein,LIE,..,165629.190482925,..,84,80.6,37658,..,..,..,..,..,..,..,..,..,..,..,29.9,32.6,..,..,..,..,..,..,..,..
2016,YR2016,Lithuania,LTU,59.96835,14998.1250595137,19.49595,80.1,69.5,2868231,1546111,53.904701588999,29.82034,100.90707,99.36238,74.5970993041992,44.3061790466309,..,1,1,1,31.8,34.4,1,..,..,1482426,748614,50.4992492036702,..,..
2016,YR2016,Luxembourg,LUX,45.16129,104278.390971905,..,85.4,80.1,582014,289340,49.7136030769974,27.57475,88.56862,89.9876,..,..,..,1,1,1,..,..,1,..,..,283578,127569,44.9855066330957,..,..
2016,YR2016,"Macao SAR, China",MAC,40,74061.0860345658,..,86.781,80.871,612836,318795,52.0196663316058,22.04545,91.01307,92.66429,69.9436264038086,45.1946296691895,1.00138998031616,..,..,..,..,..,..,..,..,377736,185378,49.076074295275,..,..
2016,YR2016,Madagascar,MDG,39.24051,475.955417183065,..,67.506,64.369,24894380,12481486,50.1377660892804,28.10765,50.46617,47.42177,3.26844000816345,3.1826000213623,..,1,1,1,..,..,1,..,..,12619481,6159633,48.8105097190606,..,..
2016,YR2016,Malawi,MWI,..,315.777326372575,8.15872,65.776,59.587,17205289,8726589,50.7203875467568,..,..,..,..,..,..,1,1,0,19.8999999999999,23.7,1,..,..,7333124,3563893,48.5999282161327,..,..
2016,YR2016,Malaysia,MYS,..,9817.73845699838,16.12796,77.84,73.718,30684804,14894008,48.5387091892064,..,99.39197,96.52158,..,..,1.00477004051208,1,1,0,..,..,0,..,..,14858346,5676916,38.2069175128914,..,..
2016,YR2016,Maldives,MDV,..,9209.24472691509,16.07814,79.854,76.629,475513,186570,39.2355495736112,..,..,..,..,..,1.00704002380371,1,1,1,..,..,0,..,..,254835,59621,23.3959228520415,..,..
2016,YR2016,Mali,MLI,..,780.718598502648,9.34227,58.695,57.275,17965429,8979106,49.9799114388909,..,..,..,..,..,..,1,1,0,..,..,1,..,..,6587690,2828511,42.936309996372,..,..
2016,YR2016,Malta,MLT,50.76923,25617.8269140977,..,84.4,80.6,455356,227271,49.9106854177606,28.14446,102.44283,100.29557,44.7885208129883,30.5401706695557,..,1,1,1,..,..,1,..,..,215527,85219,39.5398256366952,..,..
2016,YR2016,Marshall Islands,MHL,..,3473.77500649519,..,..,..,57735,..,..,..,..,..,..,..,..,1,1,1,..,..,0,..,..,..,..,..,..,..
2016,YR2016,Mauritania,MRT,32.06107,1536.85414964338,10.18348,65.824,62.552,4163534,2076283,49.8682849081021,27.03583,40.07649,39.26637,2.40546989440918,4.44427013397217,..,0,1,1,..,..,0,..,..,1123926,346810,30.857013717985,..,..
2016,YR2016,Mauritius,MUS,..,9681.61856689674,14.08182,77.76,71.19,1263473,638052,50.4998137684548,..,90.83728,76.97226,..,..,..,1,1,1,..,..,1,..,..,600960,233248,38.8125665601704,..,..
2016,YR2016,Mexico,MEX,52.48971,8744.51577183222,13.78185,77.826,71.99,123333376,63018018,51.0956729726833,31.13375,103.83351,103.75644,28.5473003387451,23.9446296691895,1.00182998180389,1,1,1,23.2,25.9,1,..,..,54395102,20438013,37.5732598129883,..,..
2016,YR2016,"Micronesia, Fed. Sts.",FSM,..,3014.70035839042,..,69.158,65.842,110215,54189,49.1666288617702,..,..,..,..,..,..,1,1,1,..,..,1,..,..,..,..,..,..,..
2016,YR2016,Moldova,MDA,..,2880.43928129296,32.54519,75.9,67.34,2802170,1456244,51.968427056185,..,89.63415,89.98491,45.3833084106445,28.5170307159424,..,1,1,1,..,..,1,..,..,1009773,496591,49.1784787273971,..,..
2016,YR2016,Monaco,MCO,..,170028.655717864,3.31307,..,..,38070,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Mongolia,MNG,43.69603,3660.15074616061,16.58952,73.588,65.294,3056359,1546659,50.6046084915445,36.0924,89.44461,90.0902,..,..,..,1,1,1,..,..,1,..,..,1278749,580702,45.411726617186,..,..
2016,YR2016,Montenegro,MNE,..,7028.66345418521,..,79.013,74.099,622303,314666,50.5647479319146,..,89.45678,92.04077,..,..,..,1,1,1,..,..,1,..,..,271031,120535,44.4727724872801,..,..
2016,YR2016,Morocco,MAR,44.92926,2896.72000268117,..,77.202,74.694,35126296,17715802,50.4345863725825,45.24561,88.85897,89.26367,14.6234502792358,14.1640501022339,..,1,1,1,..,..,0,..,..,11780455,2890200,24.5338571387947,..,..
2016,YR2016,Mozambique,MOZ,26.5928,428.926487995524,..,61.063,55.339,27829942,14346175,51.5494253848285,23.11952,41.79021,45.95649,..,..,..,1,1,1,..,..,1,..,..,11990203,6262359,52.228965597997,..,..
2016,YR2016,Myanmar,MMR,..,1266.54633814868,..,69.303,63.021,53045226,27478842,51.8026673818304,..,..,..,..,..,0.991710007190704,1,1,1,22.9,25.4,1,..,..,24612933,10116140,41.100912272422,..,..
2016,YR2016,Namibia,NAM,48.23009,4523.0912813127,..,65.412,59.65,2358041,1216361,51.5835582372509,41.93297,..,..,15.5319595336914,8.57919025421143,..,1,1,1,30.3,34.2999999999999,1,..,..,897022,432181,48.1795318286508,..,..
2016,YR2016,Nauru,NRU,..,7670.11640425255,..,..,..,13049,..,..,..,140.7767,134.61538,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Nepal,NPL,..,777.147595512165,..,71.264,68.419,27261131,14838723,54.4317937985059,..,116.06308,107.85607,..,..,..,1,1,1,20.1,23.6,0,..,..,15148975,8457969,55.8319556273609,..,..
2016,YR2016,Netherlands,NLD,..,46007.8529206547,16.66924,83.2,80,17030314,8560955,50.2689225226477,..,..,..,54.521900177002,40.8666687011719,..,1,1,1,32.2999999999999,34.2999999999999,1,..,..,9051471,4170287,46.073030560447,..,..
2016,YR2016,New Caledonia,NCL,..,..,..,79.8352338401928,74.22461206753,276550,137160,49.5969947846384,..,..,..,..,..,..,..,..,..,..,..,..,..,..,134845,61620,45.6969112684935,..,..
2016,YR2016,New Zealand,NZL,56.1593,40105.6133867135,20.32099,83.4,79.91,4693200,2385498,50.8288109819896,35.0966,97.73004,96.43832,66.8197784423828,42.3187713623047,..,1,1,1,..,..,1,..,..,2620843,1241204,47.3589604566164,..,..
2016,YR2016,Nicaragua,NIC,..,2107.5727223615,..,77.309,70.374,6303974,3196842,50.7115357465216,..,..,..,..,..,..,1,1,1,..,..,1,..,..,2894847,1123648,38.8154538046398,..,..
2016,YR2016,Niger,NER,46.87157,498.10416388359,16.47221,62.305,60.033,20788838,10358212,49.8258364159644,46.22445,31.34393,23.28228,2.04116010665894,1.4433399438858,..,0,0,0,..,..,0,..,..,7502914,3190968,42.5297157877593,..,..
2016,YR2016,Nigeria,NGA,..,2176.00224545044,..,54.415,52.696,185960289,91778884,49.3540232179949,..,..,..,..,..,..,1,1,0,..,..,1,..,..,55285984,24851344,44.9505321276365,..,..
2016,YR2016,North Macedonia,MKD,..,5129.15896023703,..,77.55,73.491,2080745,1039568,49.9613119525401,..,..,..,..,..,..,1,1,1,..,..,1,..,..,952052,368804,38.7378000361325,..,..
2016,YR2016,Northern Mariana Islands,MNP,..,22246.7430768136,..,..,..,56188,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2016,YR2016,Norway,NOR,51.69678,70459.1825041029,21.70425,84.2,80.7,5234519,2596542,49.6042049533894,28.43772,99.43136,99.88464,63.7541999816895,34.934398651123,..,1,1,1,31.9,33.9,1,..,..,2769635,1303782,47.07414514909,..,..
2016,YR2016,Oman,OMN,72.33065,14618.7331253028,31.77481,79.659,75.391,4479219,1539788,34.3762537068421,52.83746,106.19646,100.21694,29.0705795288086,9.48400020599365,1.00469994544983,1,1,0,..,..,0,..,..,2483035,326909,13.1657024568723,..,..
2016,YR2016,Pakistan,PAK,..,1368.45432627629,..,67.742,65.872,203627284,98831965,48.535718143526,..,49.5524,58.2087,..,..,..,1,1,1,..,..,0,..,..,69173463,14757309,21.3337721721406,..,..
2016,YR2016,Palau,PLW,..,16646.8490832158,..,..,..,17725,..,..,..,..,..,..,..,..,1,1,1,..,..,0,..,..,..,..,..,..,..
2016,YR2016,Panama,PAN,59.91091,14343.9636291397,..,81.211,74.894,4037078,2013132,49.866078715941,43.22296,80.28193,80.88776,34.3278007507324,16.5168304443359,..,1,1,1,..,..,1,..,..,1910910,751976,39.3517224777724,..,..
2016,YR2016,Papua New Guinea,PNG,..,2509.63145745887,..,65.07,62.508,8271760,4052302,48.9895990771499,..,67.41902,80.10601,..,..,..,1,1,1,21.4,26.2,1,..,..,2476427,1206008,48.6995174903197,..,..
2016,YR2016,Paraguay,PRY,..,5319.41021789703,11.67423,75.901,71.906,6777872,3329473,49.1226900218623,..,..,..,..,..,1.0050300359726,1,1,1,21.9,..,1,..,..,3337982,1314196,39.3709732407185,..,..
2016,YR2016,Peru,PER,42.51146,6204.99726003927,11.48576,78.759,73.39,30926032,15570373,50.3471411596365,33.50206,114.65156,114.42827,..,..,0.995800018310547,1,1,1,23.3,..,1,..,..,17008000,7795540,45.8345484477893,..,..
2016,YR2016,Philippines,PHL,..,3073.653614975,..,75.143,66.81,103663927,51520528,49.6995721129761,..,102.10073,96.58329,..,..,..,1,1,1,..,..,1,..,..,43917395,17271336,39.3268680895121,..,..
